what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474212539946
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474212540192
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474212540205
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474212579199
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1474212579935
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1474212581522
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474212581530
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1474212581729
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474212590047
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474212593285
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474212594289
