what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226246473
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226306586
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226316091
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226316451
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226337048
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226349064
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226362860
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226366046
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1474226368136
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1474226376156
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226376165
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1474226376299
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226377078
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226379196
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226414394
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1474226418989
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474226437232
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474226438457
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474226438472
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226443903
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226460193
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474226465793
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474226465811
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474226465823
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474226468620
opened,view,edu.umd.cs.findbugs.plugin.eclipse,3.0.1.20150306-5afe4d1,"de.tobject.findbugs.view.bugtreeview",1474226468651
activated,view,edu.umd.cs.findbugs.plugin.eclipse,3.0.1.20150306-5afe4d1,"de.tobject.findbugs.view.bugtreeview",1474226468719
error,log,,,"Could not create org.eclipse.swt.widgets.Composite.Browser",1474226468772
opened,view,edu.umd.cs.findbugs.plugin.eclipse,3.0.1.20150306-5afe4d1,"de.tobject.findbugs.view.buginfoview",1474226468777
activated,view,edu.umd.cs.findbugs.plugin.eclipse,3.0.1.20150306-5afe4d1,"de.tobject.findbugs.view.buginfoview",1474226468801
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474226468828
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1474226469032
activated,view,edu.umd.cs.findbugs.plugin.eclipse,3.0.1.20150306-5afe4d1,"de.tobject.findbugs.view.buginfoview",1474226472719
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474226472754
closed,view,edu.umd.cs.findbugs.plugin.eclipse,3.0.1.20150306-5afe4d1,"de.tobject.findbugs.view.buginfoview",1474226472759
activated,view,edu.umd.cs.findbugs.plugin.eclipse,3.0.1.20150306-5afe4d1,"de.tobject.findbugs.view.bugtreeview",1474226473729
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474226475445
closed,view,edu.umd.cs.findbugs.plugin.eclipse,3.0.1.20150306-5afe4d1,"de.tobject.findbugs.view.bugtreeview",1474226475454
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1474226482534
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1474226484493
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226484501
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1474226484797
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226488610
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1474226497173
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226497180
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226498742
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1474226500414
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226500420
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226501366
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474226507421
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474226507562
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474226507574
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474226508236
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1474226508393
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226508398
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1474226508562
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226509711
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1474226512063
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226512072
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226513887
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474226536021
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474226536167
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474226536179
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474226555760
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474226555780
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474226558925
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474226578863
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474226578959
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474226578971
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474226581651
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474226595216
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474226597336
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474226597350
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474226604505
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474226604524
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474226606775
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1474226606787
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474226615655
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1474226617707
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1474226617905
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1474226618387
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1474226619363
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1474226625734
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1474226626258
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226626262
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1474226626882
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226633838
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226646635
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226783856
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226784191
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226784789
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226786509
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226965335
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226967600
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226971060
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474226974904
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474227963218
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474227973140
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474228852227
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474228855399
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1474228856963
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1474228857927
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1474228860799
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1474228860973
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1474228861069
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1474228861253
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1474228861317
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1474228861435
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1474228861469
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1474228861502
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1474228861524
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1474228861586
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1474228861643
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1474228861730
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1474228861745
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1474228861796
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1474228861899
stopped,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1474228861900
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1474228862008
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1474228862103
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1474228862112
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1474228862146
stopped,bundle,org.eclipse.jst.server.ui,1.1.100.v20100511,"org.eclipse.jst.server.ui",1474228862188
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1474228862188
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1474228862248
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1474228862249
stopped,bundle,org.eclipse.jpt.eclipselink.ui,1.3.0.v201004280001,"org.eclipse.jpt.eclipselink.ui",1474228862440
activated,perspective,net.sourceforge.pmd.eclipse.plugin,,"net.sourceforge.pmd.eclipse.ui.views.pmdPerspective",1474390576294
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1474390576295
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1474390576296
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1474390576329
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1474390576330
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1474390576330
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1474390576371
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1474390576372
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1474390576372
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1474390576373
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1474390576373
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1474390576373
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1474390576482
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1474390576483
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1474390576505
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1474390576505
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1474390576506
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1474390576523
started,bundle,org.eclipse.emf.common,2.6.0.v20100614-1136,"org.eclipse.emf.common",1474390576523
started,bundle,org.eclipse.emf.ecore,2.6.0.v20100614-1136,"org.eclipse.emf.ecore",1474390576547
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1474390576557
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1474390576557
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1474390576558
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1474390576558
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1474390576558
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1474390576558
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1474390576559
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1474390576583
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1474390576603
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1474390576609
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1474390576609
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1474390576610
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1474390576617
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1474390576618
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1474390576618
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1474390576618
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1474390576619
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1474390576629
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1474390576629
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1474390576633
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1474390576637
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1474390576638
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1474390576652
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1474390576652
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1474390576665
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1474390576672
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1474390576672
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1474390576712
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1474390576712
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.100.v201004202202,"org.eclipse.jst.common.project.facet.core",1474390576747
